Item Name,Item ID,Item meta,Has NBT,Display Name
bartworks:gt.bwMetaGeneratedplate,10613,5,false,氟铁电气石板
bartworks:gt.bwMetaGeneratedplate,10613,7,false,铬铝电气石板
bartworks:gt.bwMetaGeneratedplate,10613,8,false,钒镁电气石板
bartworks:gt.bwMetaGeneratedplate,10613,9,false,铝电气石板
bartworks:gt.bwMetaGeneratedplate,10613,19,false,红锆石板
bartworks:gt.bwMetaGeneratedplate,10613,20,false,盐板
bartworks:gt.bwMetaGeneratedplate,10613,21,false,锂辉石板
bartworks:gt.bwMetaGeneratedplate,10613,22,false,岩盐板
bartworks:gt.bwMetaGeneratedplate,10613,23,false,铁橄榄石板
bartworks:gt.bwMetaGeneratedplate,10613,24,false,镁橄榄石板
bartworks:gt.bwMetaGeneratedplate,10613,25,false,钙铁辉石板
bartworks:gt.bwMetaGeneratedplate,10613,30,false,钍-232板
bartworks:gt.bwMetaGeneratedplate,10613,35,false,堇云石板
bartworks:gt.bwMetaGeneratedplate,10613,36,false,磁共振石板
bartworks:gt.bwMetaGeneratedplate,10613,39,false,锎板
bartworks:gt.bwMetaGeneratedplate,10613,40,false,钙板
bartworks:gt.bwMetaGeneratedplate,10613,43,false,BArTiMaEuSNeK板
bartworks:gt.bwMetaGeneratedplate,10613,64,false,钌板
bartworks:gt.bwMetaGeneratedplate,10613,78,false,铑板
bartworks:gt.bwMetaGeneratedplate,10613,88,false,镀铑钯板
bartworks:gt.bwMetaGeneratedplate,10613,89,false,泰伯利亚板
bartworks:gt.bwMetaGeneratedplate,10613,90,false,钌铱合金板
bartworks:gt.bwMetaGeneratedplate,10613,91,false,氟石板
bartworks:gt.bwMetaGeneratedplate,10613,92,false,高耐久性复合钢板
bartworks:gt.bwMetaGeneratedplate,10613,96,false,硬钢板
bartworks:gt.bwMetaGeneratedplate,10613,104,false,氟金云母板
bartworks:gt.bwMetaGeneratedplate,10613,32237,false,氧化镁板
bartworks:gt.bwMetaGeneratedplate,10613,10023,false,合成玉板
bartworks:gt.bwMetaGeneratedplate,10613,10022,false,原子分离催化剂板
bartworks:gt.bwMetaGeneratedplate,10613,10024,false,极不稳定硅岩板
bartworks:gt.bwMetaGeneratedplate,10613,10053,false,锌钍合金板
bartworks:gt.bwMetaGeneratedplate,10613,10082,false,锆锡合金-4板
bartworks:gt.bwMetaGeneratedplate,10613,10083,false,锆锡合金-2板
bartworks:gt.bwMetaGeneratedplate,10613,10084,false,耐热铬铁合金-903板
bartworks:gt.bwMetaGeneratedplate,10613,10085,false,精金合金板
bartworks:gt.bwMetaGeneratedplate,10613,10096,false,MAR-M200特种钢板
bartworks:gt.bwMetaGeneratedplate,10613,10097,false,MAR-Ce-M200特种钢板
bartworks:gt.bwMetaGeneratedplate,10613,10098,false,氯化锂板
bartworks:gt.bwMetaGeneratedplate,10613,10099,false,信素板
bartworks:gt.bwMetaGeneratedplate,10613,10101,false,流明板
bartworks:gt.bwMetaGeneratedplate,10613,10102,false,阿瑟锡板
bartworks:gt.bwMetaGeneratedplate,10613,10103,false,钛钼合金β-C板
bartworks:gt.bwMetaGeneratedplate,10613,10104,false,大力合金板
bartworks:gt.bwMetaGeneratedplate,10613,10105,false,光素板
bartworks:gt.bwMetaGeneratedplate,10613,10106,false,对立合金板
bartworks:gt.bwMetaGeneratedplate,10613,10109,false,稀有金属合金板
bartworks:gt.bwMetaGeneratedplate,10613,10110,false,富集硅岩合金板
bartworks:gt.bwMetaGeneratedplate,10613,10111,false,亚稳态鿫板
bartworks:gt.bwMetaGeneratedplate,10613,10112,false,调律源金板
bartworks:gt.bwMetaGeneratedplate,10613,11000,false,铪板
bartworks:gt.bwMetaGeneratedplate,10613,11007,false,锆板
bartworks:gt.bwMetaGeneratedplate,10613,11312,false,PTMEG橡胶板
bartworks:gt.bwMetaGeneratedplate,10613,11499,false,掺铈镥铝石榴石 (Ce:LuAG)板
bartworks:gt.bwMetaGeneratedfoil,10614,1,false,泡铋箔
bartworks:gt.bwMetaGeneratedfoil,10614,3,false,锆箔
bartworks:gt.bwMetaGeneratedfoil,10614,4,false,立方氧化锆箔
bartworks:gt.bwMetaGeneratedfoil,10614,5,false,氟铁电气石箔
bartworks:gt.bwMetaGeneratedfoil,10614,7,false,铬铝电气石箔
bartworks:gt.bwMetaGeneratedfoil,10614,8,false,钒镁电气石箔
bartworks:gt.bwMetaGeneratedfoil,10614,9,false,铝电气石箔
bartworks:gt.bwMetaGeneratedfoil,10614,19,false,红锆石箔
bartworks:gt.bwMetaGeneratedfoil,10614,20,false,盐箔
bartworks:gt.bwMetaGeneratedfoil,10614,21,false,锂辉石箔
bartworks:gt.bwMetaGeneratedfoil,10614,22,false,岩盐箔
bartworks:gt.bwMetaGeneratedfoil,10614,23,false,铁橄榄石箔
bartworks:gt.bwMetaGeneratedfoil,10614,24,false,镁橄榄石箔
bartworks:gt.bwMetaGeneratedfoil,10614,25,false,钙铁辉石箔
bartworks:gt.bwMetaGeneratedfoil,10614,30,false,钍-232箔
bartworks:gt.bwMetaGeneratedfoil,10614,35,false,堇云石箔
bartworks:gt.bwMetaGeneratedfoil,10614,36,false,磁共振石箔
bartworks:gt.bwMetaGeneratedfoil,10614,39,false,锎箔
bartworks:gt.bwMetaGeneratedfoil,10614,40,false,钙箔
bartworks:gt.bwMetaGeneratedfoil,10614,43,false,BArTiMaEuSNeK箔
bartworks:gt.bwMetaGeneratedfoil,10614,64,false,钌箔
bartworks:gt.bwMetaGeneratedfoil,10614,78,false,铑箔
bartworks:gt.bwMetaGeneratedfoil,10614,88,false,镀铑钯箔
bartworks:gt.bwMetaGeneratedfoil,10614,89,false,泰伯利亚箔
bartworks:gt.bwMetaGeneratedfoil,10614,90,false,钌铱合金箔
bartworks:gt.bwMetaGeneratedfoil,10614,91,false,氟石箔
bartworks:gt.bwMetaGeneratedfoil,10614,92,false,高耐久性复合钢箔
bartworks:gt.bwMetaGeneratedfoil,10614,96,false,硬钢箔
bartworks:gt.bwMetaGeneratedfoil,10614,104,false,氟金云母箔
bartworks:gt.bwMetaGeneratedfoil,10614,32237,false,氧化镁箔
bartworks:gt.bwMetaGeneratedfoil,10614,10023,false,合成玉箔
bartworks:gt.bwMetaGeneratedfoil,10614,10022,false,原子分离催化剂箔
bartworks:gt.bwMetaGeneratedfoil,10614,10024,false,极不稳定硅岩箔
bartworks:gt.bwMetaGeneratedfoil,10614,10053,false,锌钍合金箔
bartworks:gt.bwMetaGeneratedfoil,10614,10082,false,锆锡合金-4箔
bartworks:gt.bwMetaGeneratedfoil,10614,10083,false,锆锡合金-2箔
bartworks:gt.bwMetaGeneratedfoil,10614,10084,false,耐热铬铁合金-903箔
bartworks:gt.bwMetaGeneratedfoil,10614,10085,false,精金合金箔
bartworks:gt.bwMetaGeneratedfoil,10614,10096,false,MAR-M200特种钢箔
bartworks:gt.bwMetaGeneratedfoil,10614,10097,false,MAR-Ce-M200特种钢箔
bartworks:gt.bwMetaGeneratedfoil,10614,10098,false,氯化锂箔
bartworks:gt.bwMetaGeneratedfoil,10614,10099,false,信素箔
bartworks:gt.bwMetaGeneratedfoil,10614,10101,false,流明箔
bartworks:gt.bwMetaGeneratedfoil,10614,10102,false,阿瑟锡箔
bartworks:gt.bwMetaGeneratedfoil,10614,10103,false,钛钼合金β-C箔
bartworks:gt.bwMetaGeneratedfoil,10614,10104,false,大力合金箔
bartworks:gt.bwMetaGeneratedfoil,10614,10105,false,光素箔
bartworks:gt.bwMetaGeneratedfoil,10614,10106,false,对立合金箔
bartworks:gt.bwMetaGeneratedfoil,10614,10109,false,稀有金属合金箔
bartworks:gt.bwMetaGeneratedfoil,10614,10110,false,富集硅岩合金箔
bartworks:gt.bwMetaGeneratedfoil,10614,10111,false,亚稳态鿫箔
bartworks:gt.bwMetaGeneratedfoil,10614,10112,false,调律源金箔
bartworks:gt.bwMetaGeneratedfoil,10614,11000,false,铪箔
bartworks:gt.bwMetaGeneratedfoil,10614,11007,false,锆箔
bartworks:gt.bwMetaGeneratedfoil,10614,11312,false,PTMEG橡胶箔
bartworks:gt.bwMetaGeneratedfoil,10614,11499,false,掺铈镥铝石榴石 (Ce:LuAG)箔
bartworks:gt.bwMetaGeneratedstick,10615,1,false,泡铋杆
bartworks:gt.bwMetaGeneratedstick,10615,3,false,锆杆
bartworks:gt.bwMetaGeneratedstick,10615,4,false,立方氧化锆杆
bartworks:gt.bwMetaGeneratedstick,10615,5,false,氟铁电气石杆
bartworks:gt.bwMetaGeneratedstick,10615,7,false,铬铝电气石杆
bartworks:gt.bwMetaGeneratedstick,10615,8,false,钒镁电气石杆
bartworks:gt.bwMetaGeneratedstick,10615,9,false,铝电气石杆
bartworks:gt.bwMetaGeneratedstick,10615,19,false,红锆石杆
bartworks:gt.bwMetaGeneratedstick,10615,20,false,盐杆
bartworks:gt.bwMetaGeneratedstick,10615,21,false,锂辉石杆
bartworks:gt.bwMetaGeneratedstick,10615,22,false,岩盐杆
bartworks:gt.bwMetaGeneratedstick,10615,23,false,铁橄榄石杆
bartworks:gt.bwMetaGeneratedstick,10615,24,false,镁橄榄石杆
bartworks:gt.bwMetaGeneratedstick,10615,25,false,钙铁辉石杆
bartworks:gt.bwMetaGeneratedstick,10615,30,false,钍-232杆
bartworks:gt.bwMetaGeneratedstick,10615,35,false,堇云石杆
bartworks:gt.bwMetaGeneratedstick,10615,36,false,磁共振石杆
bartworks:gt.bwMetaGeneratedstick,10615,39,false,锎杆
bartworks:gt.bwMetaGeneratedstick,10615,40,false,钙杆
bartworks:gt.bwMetaGeneratedstick,10615,43,false,BArTiMaEuSNeK杆
bartworks:gt.bwMetaGeneratedstick,10615,64,false,钌杆
bartworks:gt.bwMetaGeneratedstick,10615,78,false,铑杆
bartworks:gt.bwMetaGeneratedstick,10615,88,false,镀铑钯杆
bartworks:gt.bwMetaGeneratedstick,10615,89,false,泰伯利亚杆
bartworks:gt.bwMetaGeneratedstick,10615,90,false,钌铱合金杆
bartworks:gt.bwMetaGeneratedstick,10615,91,false,氟石杆
bartworks:gt.bwMetaGeneratedstick,10615,92,false,高耐久性复合钢杆
bartworks:gt.bwMetaGeneratedstick,10615,96,false,硬钢杆
bartworks:gt.bwMetaGeneratedstick,10615,104,false,氟金云母杆
bartworks:gt.bwMetaGeneratedstick,10615,32237,false,氧化镁杆
bartworks:gt.bwMetaGeneratedstick,10615,10023,false,合成玉杆
bartworks:gt.bwMetaGeneratedstick,10615,10022,false,原子分离催化剂杆
bartworks:gt.bwMetaGeneratedstick,10615,10024,false,极不稳定硅岩杆
bartworks:gt.bwMetaGeneratedstick,10615,10053,false,锌钍合金杆
bartworks:gt.bwMetaGeneratedstick,10615,10082,false,锆锡合金-4杆
bartworks:gt.bwMetaGeneratedstick,10615,10083,false,锆锡合金-2杆
bartworks:gt.bwMetaGeneratedstick,10615,10084,false,耐热铬铁合金-903杆
bartworks:gt.bwMetaGeneratedstick,10615,10085,false,精金合金杆
bartworks:gt.bwMetaGeneratedstick,10615,10096,false,MAR-M200特种钢杆
bartworks:gt.bwMetaGeneratedstick,10615,10097,false,MAR-Ce-M200特种钢杆
bartworks:gt.bwMetaGeneratedstick,10615,10098,false,氯化锂杆
bartworks:gt.bwMetaGeneratedstick,10615,10099,false,信素杆
bartworks:gt.bwMetaGeneratedstick,10615,10101,false,流明杆
bartworks:gt.bwMetaGeneratedstick,10615,10102,false,阿瑟锡杆
bartworks:gt.bwMetaGeneratedstick,10615,10103,false,钛钼合金β-C杆
bartworks:gt.bwMetaGeneratedstick,10615,10104,false,大力合金杆
bartworks:gt.bwMetaGeneratedstick,10615,10105,false,光素杆
bartworks:gt.bwMetaGeneratedstick,10615,10106,false,对立合金杆
bartworks:gt.bwMetaGeneratedstick,10615,10109,false,稀有金属合金杆
bartworks:gt.bwMetaGeneratedstick,10615,10110,false,富集硅岩合金杆
bartworks:gt.bwMetaGeneratedstick,10615,10111,false,亚稳态鿫杆
bartworks:gt.bwMetaGeneratedstick,10615,10112,false,调律源金杆
bartworks:gt.bwMetaGeneratedstick,10615,11000,false,铪杆
bartworks:gt.bwMetaGeneratedstick,10615,11007,false,锆杆
bartworks:gt.bwMetaGeneratedstick,10615,11312,false,PTMEG橡胶杆
bartworks:gt.bwMetaGeneratedstick,10615,11499,false,掺铈镥铝石榴石 (Ce:LuAG)杆
bartworks:gt.bwMetaGeneratedstickLong,10616,1,false,长泡铋杆
bartworks:gt.bwMetaGeneratedstickLong,10616,3,false,长锆杆
bartworks:gt.bwMetaGeneratedstickLong,10616,4,false,长立方氧化锆杆
bartworks:gt.bwMetaGeneratedstickLong,10616,5,false,长氟铁电气石杆
bartworks:gt.bwMetaGeneratedstickLong,10616,7,false,长铬铝电气石杆
bartworks:gt.bwMetaGeneratedstickLong,10616,8,false,长钒镁电气石杆
bartworks:gt.bwMetaGeneratedstickLong,10616,9,false,长铝电气石杆
bartworks:gt.bwMetaGeneratedstickLong,10616,19,false,长红锆石杆
bartworks:gt.bwMetaGeneratedstickLong,10616,20,false,长盐杆
bartworks:gt.bwMetaGeneratedstickLong,10616,21,false,长锂辉石杆
bartworks:gt.bwMetaGeneratedstickLong,10616,22,false,长岩盐杆
bartworks:gt.bwMetaGeneratedstickLong,10616,23,false,长铁橄榄石杆
bartworks:gt.bwMetaGeneratedstickLong,10616,24,false,长镁橄榄石杆
bartworks:gt.bwMetaGeneratedstickLong,10616,25,false,长钙铁辉石杆
bartworks:gt.bwMetaGeneratedstickLong,10616,30,false,长钍-232杆
bartworks:gt.bwMetaGeneratedstickLong,10616,35,false,长堇云石杆
bartworks:gt.bwMetaGeneratedstickLong,10616,36,false,长磁共振石杆
bartworks:gt.bwMetaGeneratedstickLong,10616,39,false,长锎杆
bartworks:gt.bwMetaGeneratedstickLong,10616,40,false,长钙杆
bartworks:gt.bwMetaGeneratedstickLong,10616,43,false,长BArTiMaEuSNeK杆
bartworks:gt.bwMetaGeneratedstickLong,10616,64,false,长钌杆
bartworks:gt.bwMetaGeneratedstickLong,10616,78,false,长铑杆
bartworks:gt.bwMetaGeneratedstickLong,10616,88,false,长镀铑钯杆
bartworks:gt.bwMetaGeneratedstickLong,10616,89,false,长泰伯利亚杆
bartworks:gt.bwMetaGeneratedstickLong,10616,90,false,长钌铱合金杆
bartworks:gt.bwMetaGeneratedstickLong,10616,91,false,长氟石杆
bartworks:gt.bwMetaGeneratedstickLong,10616,92,false,长高耐久性复合钢杆
bartworks:gt.bwMetaGeneratedstickLong,10616,96,false,长硬钢杆
bartworks:gt.bwMetaGeneratedstickLong,10616,104,false,长氟金云母杆
bartworks:gt.bwMetaGeneratedstickLong,10616,32237,false,长氧化镁杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10023,false,长合成玉杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10022,false,长原子分离催化剂杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10024,false,长极不稳定硅岩杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10053,false,长锌钍合金杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10082,false,长锆锡合金-4杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10083,false,长锆锡合金-2杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10084,false,长耐热铬铁合金-903杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10085,false,长精金合金杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10096,false,长MAR-M200特种钢杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10097,false,长MAR-Ce-M200特种钢杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10098,false,长氯化锂杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10099,false,长信素杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10101,false,长流明杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10102,false,长阿瑟锡杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10103,false,长钛钼合金β-C杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10104,false,长大力合金杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10105,false,长光素杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10106,false,长对立合金杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10109,false,长稀有金属合金杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10110,false,长富集硅岩合金杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10111,false,长亚稳态鿫杆
bartworks:gt.bwMetaGeneratedstickLong,10616,10112,false,长调律源金杆
bartworks:gt.bwMetaGeneratedstickLong,10616,11000,false,长铪杆
bartworks:gt.bwMetaGeneratedstickLong,10616,11007,false,长锆杆
bartworks:gt.bwMetaGeneratedstickLong,10616,11312,false,长PTMEG橡胶杆
bartworks:gt.bwMetaGeneratedstickLong,10616,11499,false,长掺铈镥铝石榴石 (Ce:LuAG)杆
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,1,false,泡铋扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,3,false,锆扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,4,false,立方氧化锆扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,5,false,氟铁电气石扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,7,false,铬铝电气石扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,8,false,钒镁电气石扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,9,false,铝电气石扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,19,false,红锆石扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,20,false,盐扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,21,false,锂辉石扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,22,false,岩盐扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,23,false,铁橄榄石扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,24,false,镁橄榄石扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,25,false,钙铁辉石扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,30,false,钍-232扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,35,false,堇云石扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,36,false,磁共振石扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,39,false,锎扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,40,false,钙扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,43,false,BArTiMaEuSNeK扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,64,false,钌扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,78,false,铑扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,88,false,镀铑钯扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,89,false,泰伯利亚扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,90,false,钌铱合金扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,91,false,氟石扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,92,false,高耐久性复合钢扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,96,false,硬钢扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,104,false,氟金云母扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,32237,false,氧化镁扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10023,false,合成玉扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10022,false,原子分离催化剂扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10024,false,极不稳定硅岩扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10053,false,锌钍合金扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10082,false,锆锡合金-4扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10083,false,锆锡合金-2扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10084,false,耐热铬铁合金-903扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10085,false,精金合金扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10096,false,MAR-M200特种钢扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10097,false,MAR-Ce-M200特种钢扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10098,false,氯化锂扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10099,false,信素扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10101,false,流明扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10102,false,阿瑟锡扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10103,false,钛钼合金β-C扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10104,false,大力合金扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10105,false,光素扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10106,false,对立合金扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10109,false,稀有金属合金扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10110,false,富集硅岩合金扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10111,false,亚稳态鿫扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,10112,false,调律源金扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,11000,false,铪扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,11007,false,锆扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,11312,false,PTMEG橡胶扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadWrench,10617,11499,false,掺铈镥铝石榴石 (Ce:LuAG)扳手顶
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,1,false,泡铋锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,3,false,锆锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,4,false,立方氧化锆锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,5,false,氟铁电气石锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,7,false,铬铝电气石锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,8,false,钒镁电气石锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,9,false,铝电气石锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,19,false,红锆石锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,20,false,盐锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,21,false,锂辉石锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,22,false,岩盐锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,23,false,铁橄榄石锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,24,false,镁橄榄石锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,25,false,钙铁辉石锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,30,false,钍-232锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,35,false,堇云石锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,36,false,磁共振石锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,39,false,锎锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,40,false,钙锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,43,false,BArTiMaEuSNeK锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,64,false,钌锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,78,false,铑锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,88,false,镀铑钯锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,89,false,泰伯利亚锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,90,false,钌铱合金锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,91,false,氟石锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,92,false,高耐久性复合钢锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,96,false,硬钢锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,104,false,氟金云母锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,32237,false,氧化镁锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10023,false,合成玉锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10022,false,原子分离催化剂锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10024,false,极不稳定硅岩锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10053,false,锌钍合金锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10082,false,锆锡合金-4锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10083,false,锆锡合金-2锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10084,false,耐热铬铁合金-903锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10085,false,精金合金锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10096,false,MAR-M200特种钢锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10097,false,MAR-Ce-M200特种钢锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10098,false,氯化锂锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10099,false,信素锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10101,false,流明锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10102,false,阿瑟锡锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10103,false,钛钼合金β-C锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10104,false,大力合金锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10105,false,光素锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10106,false,对立合金锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10109,false,稀有金属合金锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10110,false,富集硅岩合金锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10111,false,亚稳态鿫锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,10112,false,调律源金锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,11000,false,铪锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,11007,false,锆锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,11312,false,PTMEG橡胶锤头
bartworks:gt.bwMetaGeneratedtoolHeadHammer,10618,11499,false,掺铈镥铝石榴石 (Ce:LuAG)锤头
bartworks:gt.bwMetaGeneratedtoolHeadSaw,10619,1,false,泡铋锯刃
bartworks:gt.bwMetaGeneratedtoolHeadSaw,10619,3,false,锆锯刃
bartworks:gt.bwMetaGeneratedtoolHeadSaw,10619,4,false,立方氧化锆锯刃
bartworks:gt.bwMetaGeneratedtoolHeadSaw,10619,5,false,氟铁电气石锯刃
bartworks:gt.bwMetaGeneratedtoolHeadSaw,10619,7,false,铬铝电气石锯刃
bartworks:gt.bwMetaGeneratedtoolHeadSaw,10619,8,false,钒镁电气石锯刃
bartworks:gt.bwMetaGeneratedtoolHeadSaw,10619,9,false,铝电气石锯刃
